PropertyRoomTypeID|RoomType
16592|Triple
16601|Triple
16610|Triple
16620|Triple
16631|Triple
16641|Triple
16665|Triple
16670|Triple
16681|Triple
16686|Triple
16700|Triple
16704|Triple
16712|Triple
16713|Triple
16721|Triple
16722|Triple
16738|Triple
16744|Triple
16752|Triple
16756|Triple
16764|Triple
16777|Triple
16803|Triple
16809|Triple
16822|Triple
16827|Triple
16838|Triple
16842|Triple
16856|Triple
16877|Triple
16879|Triple
16883|Triple
16891|Triple
16923|Triple
16988|Triple
16994|Triple
17014|Triple
17027|Triple
17033|Triple
17072|Triple
17085|Triple
17090|Triple
17101|Triple
17148|Triple
17160|Triple
17179|Triple
17185|Triple
17200|Triple
17207|Triple
17213|Triple
17233|Triple
17238|Triple
17256|Triple
17279|Triple
17287|Triple
17292|Triple
17298|Triple
17311|Triple
17325|Triple
17331|Triple
17346|Triple
17352|Triple
17356|Triple
17361|Triple
17366|Triple
17370|Triple
17380|Triple
17393|Triple
17403|Triple
17407|Triple
17412|Triple
17417|Triple
17424|Triple
17432|Triple
17438|Triple
17449|Triple
17460|Triple
17519|Triple
17542|Triple
17547|Triple
17552|Triple
17557|Triple
17562|Triple
17626|Triple
17637|Triple
17642|Triple
17659|Triple
17663|Triple
17667|Triple
17672|Triple
17677|Triple
17687|Triple
17692|Triple
17698|Triple
17720|Triple
17724|Triple
17729|Triple
17734|Triple
17739|Triple
17748|Triple
17753|Triple
17773|Triple
17778|Triple
17787|Triple
17849|Triple
17854|Triple
17859|Triple
17873|Triple
17877|Triple
17886|Triple
17916|Triple
17948|Triple
17977|Triple
18030|Triple
18055|Triple
18060|Triple
18072|Triple
18091|Triple
18102|Triple
18117|Triple
18121|Triple
18125|Triple
18164|Triple
18192|Triple
18197|Triple
18202|Triple
18222|Triple
18227|Triple
18287|Triple
18299|Triple
18314|Triple
18340|Triple
18348|Triple
18394|Triple
18405|Triple
18429|Triple
18434|Triple
18439|Triple
18454|Triple
18460|Triple
18467|Triple
18471|Triple
18476|Triple
18490|Triple
18502|Triple
18551|Triple
18558|Triple
18600|Triple
18688|Triple
18707|Triple
18711|Triple
18726|Triple
18732|Triple
18745|Triple
18749|Triple
18757|Triple
18781|Triple
18785|Triple
18789|Triple
18793|Triple
18802|Triple
18819|Triple
18834|Triple
18838|Triple
18842|Triple
18846|Triple
18855|Triple
18859|Triple
18883|Triple
18894|Triple
18898|Triple
18907|Triple
18912|Triple
18913|Triple
18917|Triple
18926|Triple
18930|Triple
18943|Triple
18947|Triple
18956|Triple
18961|Triple
18989|Triple
19012|Triple
19037|Triple
19042|Triple
19051|Triple
19077|Triple
19083|Triple
19114|Triple
19149|Triple
19174|Triple
19222|Triple
19235|Triple
19242|Triple
19247|Triple
19261|Triple
19272|Triple
19304|Triple
19319|Triple
19345|Triple
19364|Triple
19375|Triple
19389|Triple
19440|Triple
19445|Triple
19469|Triple
19477|Triple
19503|Triple
19551|Triple
19558|Triple
19564|Triple
19567|Triple
19584|Triple
19608|Triple
19613|Triple
19618|Triple
19624|Triple
19632|Triple
19637|Triple
19667|Triple
19697|Triple
19703|Triple
19709|Triple
19734|Triple
19744|Triple
19759|Triple
19764|Triple
19781|Triple
19783|Triple
19789|Triple
19797|Triple
19838|Triple
19861|Triple
19866|Triple
19871|Triple
19878|Triple
19894|Triple
19896|Triple
19898|Triple
19900|Triple
19901|Triple
19906|Triple
19937|Triple
19940|Triple
19953|Triple
19966|Triple
19977|Triple
20000|Triple
20025|Triple
20038|Triple
20055|Triple
20073|Triple
20095|Triple
20112|Triple
20118|Triple
20124|Triple
20130|Triple
20144|Triple
20148|Triple
20153|Triple
20157|Triple
20191|Triple
20196|Triple
20228|Triple
20238|Triple
20307|Triple
20309|Triple
20357|Triple
20371|Triple
20546|Triple
20556|Triple
20589|Triple
20614|Triple
20618|Triple
20622|Triple
20634|Triple
20637|Triple
20642|Triple
20671|Triple
20683|Triple
20692|Triple
20697|Triple
20702|Triple
20706|Triple
20716|Triple
20721|Triple
20732|Triple
20741|Triple
20749|Triple
20758|Triple
20762|Triple
20766|Triple
20770|Triple
20776|Triple
20804|Triple
20815|Triple
20819|Triple
20823|Triple
20831|Triple
20836|Triple
20855|Triple
20859|Triple
20864|Triple
20888|Triple
20892|Triple
20896|Triple
20900|Triple
20904|Triple
20908|Triple
20912|Triple
20918|Triple
20930|Triple
20942|Triple
20985|Triple
21031|Triple
21040|Triple
21046|Triple
21051|Triple
21072|Triple
21082|Triple
21087|Triple
21100|Triple
21107|Triple
21111|Triple
21115|Triple
21122|Triple
21131|Triple
21149|Triple
21153|Triple
21161|Triple
21166|Triple
21170|Triple
21175|Triple
21191|Triple
21198|Triple
21215|Triple
21220|Triple
21228|Triple
21236|Triple
21240|Triple
21280|Triple
21284|Triple
21288|Triple
21302|Triple
21307|Triple
21315|Triple
21320|Triple
21340|Triple
21350|Triple
21397|Triple
21416|Triple
21430|Triple
21459|Triple
21460|Triple
21469|Triple
21486|Triple
21508|Triple
21542|Triple
21546|Triple
21550|Triple
21563|Triple
21570|Triple
21580|Triple
21585|Triple
21605|Triple
21611|Triple
21615|Triple
21619|Triple
21665|Triple
21702|Triple
21713|Triple
21726|Triple
21733|Triple
21749|Triple
21757|Triple
21761|Triple
21774|Triple
21782|Triple
21791|Triple
21821|Triple
21840|Triple
21868|Triple
21901|Triple
21915|Triple
21921|Triple
21939|Triple
21944|Triple
21955|Triple
21965|Triple
21992|Triple
21997|Triple
22005|Triple
22073|Triple
22081|Triple
22121|Triple
22126|Triple
22130|Triple
22135|Triple
22146|Triple
22151|Triple
22177|Triple
22187|Triple
22189|Triple
22199|Triple
22270|Triple
22281|Triple
22300|Triple
22323|Triple
22335|Triple
22340|Triple
22341|Triple
22350|Triple
22367|Triple
22404|Triple
22457|Triple
22461|Triple
22467|Triple
22476|Triple
22477|Triple
22486|Triple
22487|Triple
22492|Triple
22496|Triple
22525|Triple
22538|Triple
22550|Triple
22559|Triple
22563|Triple
22576|Triple
22581|Triple
22599|Triple
22605|Triple
22614|Triple
22628|Triple
22633|Triple
22638|Triple
22643|Triple
22662|Triple
22667|Triple
22672|Triple
22693|Triple
22708|Triple
22720|Triple
22721|Triple
22795|Triple
22845|Triple
22853|Triple
22900|Triple
22904|Triple
22913|Triple
22914|Triple
22922|Triple
22928|Triple
22932|Triple
22936|Triple
22937|Triple
22969|Triple
23002|Triple
23022|Triple
23027|Triple
23041|Triple
23079|Triple
23090|Triple
23099|Triple
23115|Triple
23124|Triple
23152|Triple
23186|Triple
23272|Triple
23302|Triple
23439|Triple
23454|Triple
23459|Triple
23493|Triple
23518|Triple
23525|Triple
23532|Triple
23564|Triple
23574|Triple
23616|Triple
23640|Triple
23673|Triple
23678|Triple
23698|Triple
23738|Triple
23743|Triple
23747|Triple
23782|Triple
23850|Triple
23873|Triple
23945|Triple
23976|Triple
23981|Triple
23994|Triple
24023|Triple
24060|Triple
24065|Triple
24079|Triple
24084|Triple
24092|Triple
24096|Triple
24100|Triple
24104|Triple
24108|Triple
24128|Triple
24139|Triple
24157|Triple
24174|Triple
4|Quad
8393|Quad
8399|Quad
8417|Quad
8423|Quad
8477|Quad
8489|Quad
8501|Quad
8513|Quad
8525|Quad
8537|Quad
8543|Quad
8549|Quad
8555|Quad
8561|Quad
8567|Quad
8585|Quad
8591|Quad
8603|Quad
8609|Quad
8651|Quad
8657|Quad
8669|Quad
8675|Quad
8723|Quad
8729|Quad
8747|Quad
8753|Quad
8783|Quad
8789|Quad
8801|Quad
8807|Quad
8813|Quad
8825|Quad
8837|Quad
8843|Quad
8849|Quad
8855|Quad
8873|Quad
8885|Quad
8903|Quad
8909|Quad
8921|Quad
8927|Quad
8933|Quad
8939|Quad
8963|Quad
8981|Quad
9005|Quad
9029|Quad
9041|Quad
9053|Quad
9059|Quad
9065|Quad
9077|Quad
9083|Quad
9089|Quad
9095|Quad
9101|Quad
9107|Quad
9113|Quad
9119|Quad
9149|Quad
9155|Quad
9161|Quad
9167|Quad
9173|Quad
9179|Quad
9191|Quad
9203|Quad
9209|Quad
9221|Quad
9233|Quad
9251|Quad
9263|Quad
9269|Quad
9275|Quad
9281|Quad
9299|Quad
9305|Quad
9383|Quad
9389|Quad
9449|Quad
9455|Quad
9467|Quad
9479|Quad
9497|Quad
9503|Quad
9515|Quad
9527|Quad
9539|Quad
9545|Quad
9563|Quad
9569|Quad
9587|Quad
9593|Quad
9599|Quad
9605|Quad
9611|Quad
9617|Quad
9635|Quad
9653|Quad
9659|Quad
9671|Quad
9677|Quad
9683|Quad
9689|Quad
9695|Quad
9731|Quad
9767|Quad
9791|Quad
9797|Quad
9803|Quad
9809|Quad
9815|Quad
9839|Quad
9845|Quad
9851|Quad
9869|Quad
9875|Quad
9893|Quad
9899|Quad
9905|Quad
9923|Quad
9929|Quad
9953|Quad
9971|Quad
9977|Quad
9983|Quad
9989|Quad
9995|Quad
10001|Quad
10031|Quad
10067|Quad
10085|Quad
10097|Quad
10109|Quad
10115|Quad
10127|Quad
10133|Quad
10145|Quad
10151|Quad
10169|Quad
10187|Quad
10241|Quad
10259|Quad
10265|Quad
10271|Quad
10283|Quad
10301|Quad
10307|Quad
10319|Quad
10325|Quad
10331|Quad
10343|Quad
10349|Quad
10355|Quad
10361|Quad
10379|Quad
10385|Quad
10391|Quad
10409|Quad
10421|Quad
10427|Quad
10433|Quad
10457|Quad
10475|Quad
10481|Quad
10511|Quad
10517|Quad
10523|Quad
10529|Quad
10535|Quad
10547|Quad
10559|Quad
10601|Quad
10607|Quad
10613|Quad
10625|Quad
10631|Quad
10637|Quad
10649|Quad
10655|Quad
10697|Quad
10703|Quad
10715|Quad
10721|Quad
10727|Quad
10733|Quad
10739|Quad
10745|Quad
10751|Quad
10757|Quad
10769|Quad
10775|Quad
10781|Quad
10787|Quad
10805|Quad
10811|Quad
10817|Quad
10823|Quad
10829|Quad
10835|Quad
10841|Quad
10853|Quad
10871|Quad
10877|Quad
10925|Quad
10931|Quad
10943|Quad
10949|Quad
10961|Quad
10967|Quad
10973|Quad
10985|Quad
10997|Quad
11003|Quad
11021|Quad
11027|Quad
11033|Quad
11039|Quad
11045|Quad
11051|Quad
11063|Quad
11075|Quad
11081|Quad
11087|Quad
11105|Quad
11117|Quad
11165|Quad
11171|Quad
11177|Quad
11183|Quad
11189|Quad
11195|Quad
11201|Quad
11207|Quad
11213|Quad
11219|Quad
11225|Quad
11231|Quad
11261|Quad
11267|Quad
11285|Quad
11297|Quad
11303|Quad
11309|Quad
11321|Quad
11327|Quad
11339|Quad
11351|Quad
11357|Quad
11369|Quad
11375|Quad
11381|Quad
11387|Quad
11393|Quad
11399|Quad
11405|Quad
11411|Quad
11435|Quad
11453|Quad
11471|Quad
11483|Quad
11489|Quad
11495|Quad
11507|Quad
11513|Quad
11519|Quad
11567|Quad
11579|Quad
11585|Quad
11591|Quad
11603|Quad
11615|Quad
11651|Quad
11663|Quad
11675|Quad
11693|Quad
11699|Quad
11705|Quad
11711|Quad
11717|Quad
11735|Quad
11741|Quad
11747|Quad
11753|Quad
11765|Quad
11771|Quad
11783|Quad
11789|Quad
11795|Quad
11801|Quad
11807|Quad
11819|Quad
11825|Quad
11831|Quad
11879|Quad
11909|Quad
11915|Quad
11921|Quad
11927|Quad
11933|Quad
11939|Quad
11945|Quad
11957|Quad
11963|Quad
11975|Quad
11987|Quad
12011|Quad
12023|Quad
12029|Quad
12041|Quad
12047|Quad
12089|Quad
12143|Quad
12149|Quad
12179|Quad
12185|Quad
12215|Quad
12239|Quad
12251|Quad
12257|Quad
12281|Quad
12287|Quad
12388|Quad
12407|Quad
12425|Quad
12431|Quad
12455|Quad
12461|Quad
12527|Quad
12545|Quad
12551|Quad
12745|Quad
12757|Quad
12781|Quad
12854|Quad
13035|Quad
13146|Quad
13152|Quad
13153|Quad
13172|Quad
13179|Quad
13185|Quad
13218|Quad
13336|Quad
13668|Quad
13750|Quad
13760|Quad
13767|Quad
13832|Quad
13838|Quad
13844|Quad
13858|Quad
13913|Quad
13928|Quad
14108|Quad
14132|Quad
14141|Quad
14161|Quad
14229|Quad
14243|Quad
14279|Quad
14418|Quad
14506|Quad
14551|Quad
14575|Quad
14581|Quad
14587|Quad
14600|Quad
14684|Quad
14733|Quad
14784|Quad
14935|Quad
14955|Quad
15030|Quad
15036|Quad
15042|Quad
15075|Quad
15101|Quad
15106|Quad
15112|Quad
15173|Quad
15449|Quad
15611|Quad
15621|Quad
15791|Quad
15810|Quad
15816|Quad
15832|Quad
15849|Quad
15868|Quad
15869|Quad
15888|Quad
15923|Quad
15967|Quad
16023|Quad
16041|Quad
16046|Quad
16057|Quad
16113|Quad
16226|Quad
16361|Quad
16368|Quad
16374|Quad
16403|Quad
16412|Quad
16437|Quad
16483|Quad
16581|Quad
16621|Quad
16671|Quad
16810|Quad
16823|Quad
16828|Quad
16857|Quad
16878|Quad
16989|Quad
17149|Quad
17208|Quad
17214|Quad
17244|Quad
17257|Quad
17271|Quad
17293|Quad
17312|Quad
17326|Quad
17357|Quad
17362|Quad
17385|Quad
17433|Quad
17439|Quad
17450|Quad
17506|Quad
17693|Quad
17699|Quad
17721|Quad
17722|Quad
17768|Quad
17917|Quad
18092|Quad
18193|Quad
18198|Quad
18203|Quad
18315|Quad
18472|Quad
18477|Quad
18491|Quad
18559|Quad
18794|Quad
18937|Quad
19150|Quad
19365|Quad
19552|Quad
19607|Quad
19619|Quad
19638|Quad
19698|Quad
19704|Quad
19735|Quad
19790|Quad
19954|Quad
19961|Quad
19967|Quad
20001|Quad
20113|Quad
20119|Quad
20590|Quad
20777|Quad
20805|Quad
21011|Quad
21126|Quad
21132|Quad
21462|Quad
21463|Quad
21470|Quad
21509|Quad
21576|Quad
21581|Quad
21586|Quad
21727|Quad
21775|Quad
21909|Quad
21945|Quad
21957|Quad
22152|Quad
22178|Quad
22433|Quad
22673|Quad
22831|Quad
22854|Quad
22923|Quad
23100|Quad
23440|Quad
23455|Quad
23519|Quad
23699|Quad
24061|Quad
24109|Quad
24112|Quad
24114|Quad
24117|Quad
24121|Quad
24123|Quad
24127|Quad
24129|Quad
24134|Quad
24199|Quad
8|Twin
11|Twin
13|Twin
23|Twin
8379|Twin
8385|Twin
8391|Twin
8397|Twin
8403|Twin
8409|Twin
8415|Twin
8421|Twin
8427|Twin
8433|Twin
8439|Twin
8445|Twin
8451|Twin
8457|Twin
8463|Twin
8469|Twin
8475|Twin
8481|Twin
8487|Twin
8499|Twin
8505|Twin
8511|Twin
8517|Twin
8523|Twin
8529|Twin
8535|Twin
8541|Twin
8547|Twin
8553|Twin
8559|Twin
8565|Twin
8571|Twin
8583|Twin
8589|Twin
8595|Twin
8601|Twin
8607|Twin
8619|Twin
8625|Twin
8631|Twin
8637|Twin
8643|Twin
8649|Twin
8655|Twin
8661|Twin
8667|Twin
8673|Twin
8679|Twin
8685|Twin
8691|Twin
8697|Twin
8703|Twin
8709|Twin
8715|Twin
8721|Twin
8727|Twin
8733|Twin
8739|Twin
8745|Twin
8751|Twin
8757|Twin
8781|Twin
8787|Twin
8793|Twin
8799|Twin
8805|Twin
8811|Twin
8823|Twin
8835|Twin
8841|Twin
8847|Twin
8853|Twin
8859|Twin
8871|Twin
8877|Twin
8883|Twin
8889|Twin
8895|Twin
8901|Twin
8907|Twin
8913|Twin
8919|Twin
8925|Twin
8931|Twin
8937|Twin
8943|Twin
8949|Twin
8955|Twin
8961|Twin
8967|Twin
8973|Twin
8979|Twin
8985|Twin
8991|Twin
9003|Twin
9009|Twin
9015|Twin
9027|Twin
9033|Twin
9039|Twin
9045|Twin
9051|Twin
9057|Twin
9063|Twin
9069|Twin
9075|Twin
9081|Twin
9087|Twin
9093|Twin
9099|Twin
9105|Twin
9111|Twin
9117|Twin
9123|Twin
9129|Twin
9135|Twin
